id,sdv,dpsi,spanr
ENSE00001199313_004,1,-0.897311343462537,0.8273
ENSE00001199313_007,0,0.0891637085935069,2.7701
ENSE00001199313_018,0,0.0970703682715835,13.6983
ENSE00001199313_019,0,0.0798977135470176,0.1289
ENSE00001199327_002,0,0.0580208082885914,0.7893
ENSE00001199327_003,0,0.0850465455310683,0.3296
ENSE00001199327_004,0,0.0212395278898999,0.1349
ENSE00001199327_006,0,0.0397939271453791,0.3453
ENSE00001199327_007,0,0.089575511242051,0.3155
ENSE00001199327_008,0,-0.11748395441772,0.6657
ENSE00001199327_009,0,0.0366948656582253,1.6461
ENSE00001199327_012,0,0.0617787437855379,1.4944
ENSE00001199327_017,0,0.097235312786298,0.3424
ENSE00001199498_001,0,0.0211084638350645,0.0442
ENSE00001199498_002,0,0.0234364689709264,0.0342
ENSE00001199498_004,0,0.0230108515177453,0.0827
ENSE00001199498_005,0,0.0234364689709264,0.4732
ENSE00001199498_006,0,0.0183757388197301,0.1007
ENSE00001199498_007,0,0.00237568802886118,0.047
ENSE00001199498_008,0,0.00564505529646714,0.1367
ENSE00001199498_010,0,0.0232598329122399,0.1746
ENSE00001199498_012,0,0.0224586416566276,0.4938
ENSE00001199498_016,0,-0.0157551832864126,0.0609
ENSE00001199498_017,0,0.0181179488360482,0.2315
ENSE00001199498_018,0,0.0204735539309729,0.1958
ENSE00001199498_019,0,0.0227447529203694,0.1004
ENSE00001199498_021,0,0.0234364689709264,0.0211
ENSE00001199498_023,0,-0.0758307523275725,0.2267
ENSE00001199498_024,0,0.0234364689709264,0.3264
ENSE00001199498_025,0,0.0107606087864522,0.1555
ENSE00001199498_026,0,0.0203681504644725,0.3331
ENSE00001199498_028,0,0.014562602950372,0.0626
ENSE00001199498_029,0,-0.0066170791469623,0.6522
ENSE00001199498_030,0,0.0212390225102151,0.0116
ENSE00001199498_031,0,0.00553266379946266,0.0062
ENSE00001200124_001,0,0.012453950129808,0.2471
ENSE00001200124_002,0,0.016506135829213,9.8915
ENSE00001200124_003,0,0.0156268285825832,0.7821
ENSE00001200124_005,0,0.0137860770634676,0.4685
ENSE00001200124_006,0,-0.0368038486234771,0.975
ENSE00001200124_007,0,0.0175577459851614,0.5864
ENSE00001200124_008,0,-0.0230821195167062,2.6562
ENSE00001200124_010,0,-0.083047732900934,0.1057
ENSE00001200124_013,0,0.0175577459851614,0.7087
ENSE00001200124_015,0,-0.0477857170207384,0.2
ENSE00001200124_016,0,-0.0133181346576643,0.5275
ENSE00001200124_018,0,0.0175577459851614,1.9575
ENSE00001200124_021,0,-0.431062574378249,1.7213
ENSE00001200124_023,0,0.0175209246256317,2.1397
ENSE00001200124_024,0,0.015408684258518,0.8652
ENSE00001200124_025,0,0.0171182910927909,0.1209
ENSE00001200124_026,0,0.0122785962770187,0.2675
ENSE00001200124_028,0,0.0052780134295744,0.3365
ENSE00001200124_030,0,0.0175577459851614,1.2455
ENSE00001201373_012,0,0.0248546132319515,0.3248
ENSE00001201546_001,0,0.120695365687367,0.2315
ENSE00001201546_002,0,0.121190565624128,0.0713
ENSE00001201546_004,0,0.0384351358980537,0.2531
ENSE00001201546_005,0,0.0945291854100727,0.7152
ENSE00001201546_006,0,0.122580650884628,1.6133
ENSE00001201546_007,0,0.120703229695201,4.6345
ENSE00001201546_008,0,0.0912933573780161,2.3161
ENSE00001201546_009,0,0.116901621713835,0.3162
ENSE00001201546_010,0,0.122933887742021,0.9138
ENSE00001201546_012,0,0.122933887742021,0.7105
ENSE00001201546_013,0,0.121165642281651,1.1928
ENSE00001201546_014,0,-0.113916308475607,4.1762
ENSE00001203123_001,0,0.0447960203700848,1.163
ENSE00001203123_002,0,0.0366374555089846,0.2894
ENSE00001203123_003,,NA,0.0474
ENSE00001203123_004,0,0.0447939374907139,0.1284
ENSE00001203123_005,0,0.0441186726841853,1.2452
ENSE00001203123_006,0,0.0447521499600228,0.9033
ENSE00001203123_007,0,0.0447197268590511,0.9985
ENSE00001203123_008,,NA,3.9685
ENSE00001203123_009,0,0.0432561602094283,2.7361
ENSE00001203123_010,0,0.0437795733889126,0.1806
ENSE00001203123_011,0,0.0211998436080869,1.8223
ENSE00001203123_015,0,0.0451573430065959,1.6504
ENSE00001203123_016,0,0.0431589430285271,1.7299
ENSE00001203123_017,0,0.0428993949470932,0.536
ENSE00001203123_019,0,0.0434524897072806,3.4578
ENSE00001203123_020,0,0.0146282546566563,3.0763
ENSE00001203123_022,,NA,1.6729
ENSE00001203123_024,0,0.0438105567136196,0.3019
ENSE00001203123_027,0,0.043211273838432,3.1252
ENSE00001203123_028,0,0.0433266387157078,0.9092
ENSE00001203123_029,,NA,0.2037
ENSE00001203123_030,0,0.0396707733772591,0.8042
ENSE00001203123_031,0,-0.0308912128696461,1.6418
ENSE00001203123_033,0,0.023801159195719,2.9208
ENSE00001203123_035,0,0.044783975490536,3.7143
ENSE00001203123_037,0,0.0442276121954023,0.1409
ENSE00001203123_038,0,0.0418992149720603,0.1429
ENSE00001203123_039,0,0.016785177418969,0.1461
ENSE00001203286_002,,NA,0.2362
ENSE00001203286_005,0,0.0801929863281367,0.3735
ENSE00001203286_006,0,0.0747503427588086,0.7433
ENSE00001203286_007,0,0.0291080643740412,0.1013
ENSE00001203286_008,0,0.0701803024724315,0.129
ENSE00001203286_009,0,0.0720129069886493,0.3066
ENSE00001204273_001,0,0.0449827159361096,0.225
ENSE00001204273_005,0,0.0605596228832927,0.9237
ENSE00001204273_006,0,0.0603062388836053,0.5903
ENSE00001204273_007,0,-0.0290138275848565,1.9506
ENSE00001204273_009,0,0.0601813568518367,0.1127
ENSE00001204273_010,0,0.0569755153144169,0.379
ENSE00001204273_011,0,0.0496345828402715,2.8286
ENSE00001204273_013,0,0.0584968112650512,0.3239
ENSE00001204273_015,0,-0.0917720269696181,0.9151
ENSE00001204273_016,0,-0.0915096831449845,0.3894
ENSE00001204273_017,0,0.0594520514928084,1.154
ENSE00001204273_018,0,0.057710840701051,1.188
ENSE00001204273_019,0,0.0453161415535732,1.1822
ENSE00001204273_021,0,0.0455316942319079,0.7866
ENSE00001204273_022,0,0.0613879524682078,1.0888
ENSE00001204273_025,0,0.0614499104602982,0.5933
ENSE00001204273_027,0,0.0589807029016006,1.9622
ENSE00001204273_028,0,-0.0867587681049237,0.5689
ENSE00001204273_029,0,-0.0856382251468772,23.3501
ENSE00001204273_030,0,0.0601837002415321,0.5321
ENSE00001204273_031,0,0.0167794952916209,0.3519
ENSE00001204273_032,0,0.0609370661172869,0.7119
ENSE00001204457_001,0,0.0745080927589994,0.2653
ENSE00001204457_002,0,0.0566093011121875,0.0965
ENSE00001204457_003,0,0.0934536893854571,0.1063
ENSE00001204457_004,0,0.0357375715563189,3.5053
ENSE00001204457_006,0,0.0948843450375417,3.4897
ENSE00001204457_008,0,0.0879564966350985,0.3925
ENSE00001204457_009,0,0.0978545802285917,0.1225
ENSE00001204457_010,0,0.0737915972465581,1.3328
ENSE00001204457_011,0,0.0987128849840892,2.7087
ENSE00001204457_012,0,0.0979759475610663,1.3574
ENSE00001204457_013,0,0.097319880425451,4.8141
ENSE00001204457_014,0,0.0980712472052065,2.0149
ENSE00001204457_015,0,0.098599589737948,1.9593
ENSE00001204457_016,0,0.0974741839319377,0.3405
ENSE00001204457_017,0,0.0988965924937903,0.1595
ENSE00001204457_018,0,0.0988965924937903,0.7093
ENSE00001204604_001,0,0.00992673895814478,0.3781
ENSE00001204604_002,0,0.00820877909089307,0.9044
ENSE00001204604_003,0,0.0153089715364658,0.605
ENSE00001204604_004,0,-0.0283832801930727,0.2882
ENSE00001204604_009,0,-0.0168769226765189,9.0041
ENSE00001204604_012,0,0.0153089715364658,4.8963
ENSE00001204604_014,0,0.00617163087922695,0.5573
ENSE00001204604_015,0,0.0153089715364658,5.1694
ENSE00001204604_016,0,-0.00819381404845421,8.674
ENSE00001204604_017,0,0.00966593282849004,2.5927
ENSE00001204604_019,0,0.0153089715364658,1.1885
ENSE00001204604_021,0,0.0153089715364658,3.8028
ENSE00001204604_023,0,0.0153089715364658,1.2376
ENSE00001204604_024,0,0.0152817400210806,0.616
ENSE00001205806_012,0,-0.0212690125117369,0.1757
ENSE00001205806_015,1,-0.937773885733711,0.331
ENSE00001205806_016,0,0.0144609820182683,0.8377
ENSE00001205806_019,0,-0.0347073300594007,0.0188
ENSE00001205806_021,0,-0.0270817379991107,0.0075
ENSE00001205806_023,0,-0.00992293448198722,0.1301
ENSE00001205806_024,0,0.0144609820182683,0.0234
ENSE00001205834_001,0,0.12709332996262,0.1532
ENSE00001205834_002,0,0.148243302153973,0.0429
ENSE00001205834_003,0,0.132825670666311,0.0676
ENSE00001205834_004,0,0.141517848559158,0.0322
ENSE00001205834_005,0,0.127638021884899,0.1886
ENSE00001205834_007,0,0.0941488187179875,0.0178
ENSE00001205834_009,0,-0.0195813102726913,0.0259
ENSE00001205834_010,0,0.0944180778363374,0.1498
ENSE00001205834_011,0,0.106797146474669,0.5203
ENSE00001205834_012,0,0.0839629645372263,0.0671
ENSE00001205834_013,0,0.17691695676418,0.2446
ENSE00001205834_014,0,0.109159571602283,0.6264
ENSE00001205834_015,0,0.167931397618737,0.6499
ENSE00001205834_016,0,0.1758710264759,0.3676
ENSE00001205834_018,1,-0.751204218013342,0.1057
ENSE00001205834_019,0,0.167016757649126,0.641
ENSE00001205834_020,0,0.0388532434026387,1.1343
ENSE00001205834_021,0,0.17368000765287,0.0248
ENSE00001205834_022,0,-0.102835537515021,0.2658
ENSE00001205834_023,0,0.126582122351261,0.2745
ENSE00001205834_024,0,0.130896516174512,0.1318
ENSE00001207388_001,0,-0.00426603751799426,0.1389
ENSE00001207388_002,0,-0.0551227673643652,0.5565
ENSE00001207388_003,0,0.00552746230001294,0.1246
ENSE00001207388_004,0,0.0123508140802167,0.9104
ENSE00001207388_005,0,-0.0337725160073889,1.1171
ENSE00001207388_006,0,-0.0119643176171945,1.0082
ENSE00001207388_007,0,0.0304207377148932,1.579
ENSE00001207388_009,0,0.032691848180518,0.5282
ENSE00001207388_011,0,0.0160223172974978,0.5901
ENSE00001207388_013,0,0.0319140557977084,0.0896
ENSE00001207388_015,0,0.0334472748580344,0.8464
ENSE00001207388_016,0,-0.0207905891799793,0.2541
ENSE00001207388_017,0,0.0148439963190387,0.2142
ENSE00001207388_018,0,0.0297763208986488,0.1714
ENSE00001207388_019,0,-0.0528080957570773,0.8325
ENSE00001207388_021,0,0.0317701517993827,0.2604
ENSE00001207388_023,0,0.0334007900978581,0.0872
ENSE00001207388_024,0,-0.00708746836247548,0.2757
ENSE00001207388_025,0,0.0296171631738743,0.1035
ENSE00001207388_026,0,0.0336890644414896,0.2923
ENSE00001207388_027,0,0.031494210214164,0.1709
ENSE00001207388_029,0,0.0217860811211744,0.3821
ENSE00001207388_030,0,-0.0635434213341596,0.7822
ENSE00001207388_031,0,-0.0724108844051811,1.3582
ENSE00001207388_032,0,0.0103947813972367,0.0718
ENSE00001211681_001,0,0.133276728495222,1.1037
ENSE00001211681_002,0,0.128401145538194,0.6168
ENSE00001211681_004,0,0.13358989455401,0.7278
ENSE00001211681_005,0,0.105485066559292,1.8896
ENSE00001211681_006,0,0.124996705994898,2.9792
ENSE00001211681_007,0,0.133151640356292,2.1431
ENSE00001211681_008,0,0.114018947219678,2.7618
ENSE00001211681_009,0,0.12174737292013,4.1249
ENSE00001211681_010,0,0.119413858318249,7.0089
ENSE00001211681_011,0,0.0802106337507795,2.0878
ENSE00001211681_013,0,0.117457155125079,4.0369
ENSE00001211681_014,0,0.13358989455401,0.522
ENSE00001211681_015,0,0.13358989455401,8.3275
ENSE00001211681_016,0,0.132657295398578,1.0228
ENSE00001211681_018,0,0.128349207587748,0.8252
ENSE00001211681_019,0,0.13300720223419,0.1948
ENSE00001213881_001,0,-0.00146726753209875,0.3416
ENSE00001213881_005,0,0.00474017624834977,1.858
ENSE00001213881_006,0,-0.0117629741913993,0.9603
ENSE00001213881_007,0,0.00405975637465555,1.05
ENSE00001213881_008,0,0.00398597360318415,0.1495
ENSE00001213881_009,0,0.00434578372102312,0.4008
ENSE00001213881_011,0,0.0043988571193736,1.6686
ENSE00001213881_012,0,0.00426462419090579,1.3519
ENSE00001213881_013,0,0.0075211036753558,1.0605
ENSE00001213881_014,0,-0.00687178963975477,3.4421
ENSE00001213881_015,0,0.0075211036753558,0.2334
ENSE00001213881_016,0,0.00733826187494352,0.2425
ENSE00001213881_017,0,0.000997564821263341,0.413
ENSE00001213881_018,0,0.00397412374862655,0.0208
ENSE00001213936_001,0,0.179947829309613,0.563
ENSE00001213936_004,0,0.217294240733275,3.4895
ENSE00001213936_005,0,0.225005710842454,11.6057
ENSE00001213936_006,0,0.225005710842454,4.1907
ENSE00001213936_007,0,0.22374940083023,4.2825
ENSE00001213936_008,0,0.21934442798135,3.0379
ENSE00001213936_013,0,0.224495289640065,2.7769
ENSE00001213936_015,0,0.219289268566691,7.9614
ENSE00001213936_018,0,0.223839273191069,3.7132
ENSE00001213936_019,0,0.221090281992076,5.9748
ENSE00001213936_020,0,0.225005710842454,19.709
ENSE00001213936_021,0,0.204613286109786,16.071
ENSE00001213936_022,0,0.224152061817779,0.5017
ENSE00001213936_023,0,0.224941042550935,1.0784
ENSE00001213936_025,0,0.217997675398018,2.7071
ENSE00001213941_001,0,0.0197455631743113,1.0598
ENSE00001213941_002,0,-0.00856053219442288,0.4466
ENSE00001213941_004,0,0.05351871918881,0.6264
ENSE00001213941_008,0,0.045492901064481,2.5074
ENSE00001213941_012,0,-0.0388599132675396,1.4321
ENSE00001213941_013,0,0.02851871918881,6.0908
ENSE00001213941_018,0,-0.0254344718376129,8.8395
ENSE00001213941_020,0,-0.0189840281466835,0.7138
ENSE00001213941_023,0,0.0347609244542818,0.2119
ENSE00001213941_025,0,0.0513309992382104,0.2785
ENSE00001213948_009,0,0.0525151059031719,0.2895
ENSE00001213948_011,1,-0.939874689911476,14.648
ENSE00001213948_012,0,0.0429790989483895,0.9808
ENSE00001213948_013,0,0.060125310088524,1.3993
ENSE00001213958_001,0,0.195782962926662,0.2549
ENSE00001213958_002,0,0.183035942672198,0.6162
ENSE00001213958_004,0,0.204364568492483,0.3267
ENSE00001213958_008,0,0.104608759080265,0.0683
ENSE00001213958_009,0,0.203617376057295,15.1827
ENSE00001213958_010,0,0.204377100501607,17.382
ENSE00001213958_011,0,0.201953305640248,3.1901
ENSE00001213958_012,0,0.204608759080265,1.3161
ENSE00001213958_013,0,0.204608759080265,0.3736
ENSE00001213958_014,0,0.19892575548627,1.4471
ENSE00001213958_016,0,0.204333990738926,1.8712
ENSE00001213958_017,0,0.183183443259489,5.3368
ENSE00001213958_018,0,0.203677802947789,0.8834
ENSE00001213958_019,0,0.204608759080265,0.7488
ENSE00001213958_020,0,0.192217709124387,0.9086
ENSE00001213958_021,0,0.204310124075675,0.1222
ENSE00001213958_022,0,0.204608759080265,0.4491
ENSE00001213958_023,0,0.10311005488358,0.1546
ENSE00001213958_024,0,0.204608759080265,0.2152
ENSE00001213958_026,0,0.200731451135247,0.8077
ENSE00001213958_027,0,0.125617924080936,0.0859
ENSE00001213958_028,0,0.200227331683904,0.4806
ENSE00001213970_001,0,0.0198788828987702,0.3057
ENSE00001213970_002,0,0.0697482113957762,0.6769
ENSE00001213970_003,0,0.076229292175954,1.2784
ENSE00001213970_004,0,0.0695566744573007,0.3866
ENSE00001213970_005,0,0.0558109820830486,0.0893
ENSE00001213970_006,0,-0.0055573575200375,1.5211
ENSE00001213970_007,0,0.037332933152897,0.6229
ENSE00001213970_008,0,-0.00703533326958916,2.5837
ENSE00001213970_011,0,0.19129765723117,5.8461
ENSE00001213970_012,0,0.123906326664241,4.6414
ENSE00001213970_016,0,-0.427254468572752,7.7205
ENSE00001213970_018,0,0.0504426916346494,6.3054
ENSE00001213970_020,0,-0.0530155810049427,0.6972
ENSE00001213970_021,0,0.161853151414632,1.0928
ENSE00001214852_001,0,0.0883420809823485,2.5606
ENSE00001214852_002,,NA,3.2327
ENSE00001214852_003,0,0.0719269628358273,0.136
ENSE00001214852_005,0,0.0970404918688827,1.0792
ENSE00001214852_006,0,0.0944013190653253,0.4768
ENSE00001214852_007,0,0.0972589613022607,1.3376
ENSE00001214852_008,0,0.0762045876655023,0.8209
ENSE00001214852_009,0,0.091242428024162,0.6852
ENSE00001214852_011,0,0.0955411771889937,0.9328
ENSE00001214852_012,0,0.0977820874136238,0.3925
ENSE00001214852_013,0,0.0142763625236418,0.6435
ENSE00001214852_014,0,0.0962210713378523,0.9426
ENSE00001214852_015,0,0.0909184491667792,0.4639
ENSE00001214852_016,0,0.0951867608626997,1.2363
ENSE00001214852_017,0,0.0952080678231929,0.7166
ENSE00001214852_019,0,0.0949234860418396,0.1178
ENSE00001214852_020,0,0.0963091434128748,1.2168
ENSE00001214852_021,0,0.0977820874136238,0.571
ENSE00001219451_002,0,0.0333146634077824,0.2139
ENSE00001219451_003,0,0.0308279237078286,0.3393
ENSE00001219451_005,0,0.0195312130659187,0.7919
ENSE00001219451_006,0,0.0324721555165658,1.5497
ENSE00001219451_007,0,0.0328913245333597,7.162
ENSE00001219451_008,0,0.0267776362385393,1.3199
ENSE00001219451_010,0,0.017068556903978,4.4557
ENSE00001219451_011,0,0.0320575781269038,5.0982
ENSE00001219451_012,0,0.0333146634077824,0.3122
ENSE00001219451_014,0,-0.0214896210851072,3.349
ENSE00001219451_015,0,-0.0381938785600628,2.3749
ENSE00001219451_017,0,0.0240373859458438,3.0452
ENSE00001219451_018,0,0.0333146634077824,1.1056
ENSE00001219451_019,0,0.017479998804774,0.4542
ENSE00001219451_020,0,0.0295370839478471,0.3024
ENSE00001219451_021,0,0.0331979103172121,0.132
ENSE00001219451_022,0,0.0333146634077824,0.424
ENSE00001219451_023,0,0.0333146634077824,0.4646
ENSE00001220637_002,0,0.0143767061540409,1.7166
ENSE00001220637_004,0,0.0141722620171175,0.8179
ENSE00001220637_005,0,0.0143767061540409,3.9928
ENSE00001220637_006,0,0.0141189282174262,0.5021
ENSE00001220637_007,0,0.0143767061540409,6.0919
ENSE00001220637_008,0,0.0118718136235232,0.8636
ENSE00001220637_009,0,0.0143767061540409,9.2744
ENSE00001220637_010,0,0.0143767061540409,0.4407
ENSE00001220637_012,0,0.010566109089431,0.4535
ENSE00001220637_013,0,-0.0100912924607535,0.2226
ENSE00001220637_014,0,0.0143767061540409,0.8403
ENSE00001220637_015,0,0.0143767061540409,0.6945
ENSE00001220914_001,0,0.00659707686339189,0.4556
ENSE00001220914_002,0,0.0282188165209771,0.539
ENSE00001220914_006,0,0.0335088257063721,2.2353
ENSE00001220914_008,0,-0.150815795158818,0.9438
ENSE00001220914_009,0,-0.132593093321909,2.2254
ENSE00001220914_010,0,-0.0290254128733659,4.8353
ENSE00001220914_011,0,0.0351323523116647,1.0377
ENSE00001220914_012,0,0.0364445562727783,0.7054
ENSE00001220914_013,,NA,3.6809
ENSE00001220914_014,0,0.0301481060066277,2.4246
ENSE00001220914_015,,NA,2.7491
ENSE00001220914_016,0,-0.038292698045699,1.2696
ENSE00001220914_017,0,-0.0386940522556335,0.8926
ENSE00001220914_018,0,-0.0573400034108816,2.779
ENSE00001220914_019,0,-0.0702364471522668,0.9906
ENSE00001220914_020,0,0.00823183891227458,1.592
ENSE00001220914_021,1,-0.91540262460068,0.9635
ENSE00001220914_022,0,-0.108425511994225,2.5676
ENSE00001220914_023,0,-0.0473863044668715,2.9787
ENSE00001220914_024,0,-0.145544445920118,1.2349
ENSE00001220914_025,0,-0.158413521065159,3.9145
ENSE00001220914_026,0,-0.0202836922448647,2.5007
ENSE00001220914_028,0,-0.161993984095456,1.6284
ENSE00001220914_029,0,-0.099646544536116,0.7678
ENSE00001220914_030,0,-0.113296566417894,2.5006
ENSE00001220914_032,0,0.0331143222763765,1.4008
ENSE00001220914_036,0,-0.0206435975058046,0.954
ENSE00001220914_038,0,-0.051262796301425,0.1401
ENSE00001221244_001,0,0.0722024890473177,0.7971
ENSE00001221244_003,0,0.0714629362701468,2.019
ENSE00001221244_004,0,0.0716061678606025,0.763
ENSE00001221244_006,0,0.0714378013017499,11.2119
ENSE00001221244_007,0,-0.12179305757181,26.3518
ENSE00001221244_009,0,0.0698623287747561,2.2059
ENSE00001221244_011,0,0.0711914313179934,2.2148
ENSE00001221244_012,0,0.0722024890473177,1.9172
ENSE00001221244_013,0,0.0692126944271922,1.542
ENSE00001221244_014,0,0.00854490977903954,4.9821
ENSE00001221244_015,0,0.0585659490217129,5.4829
ENSE00001221244_018,0,0.0676269427027146,6.1221
ENSE00001221244_020,0,0.0722024890473177,16.2397
ENSE00001221244_021,0,0.0722024890473177,0.6183
ENSE00001221244_022,0,0.0709683034072495,0.8045
ENSE00001222383_001,0,0.110705808876477,1.313
ENSE00001222383_002,0,0.0775811512107678,0.8175
ENSE00001222383_003,0,0.161838658401918,0.4122
ENSE00001222383_005,0,0.0125490581021511,0.1046
ENSE00001222383_006,0,0.0732311528859219,0.204
ENSE00001222383_007,0,0.057113254676278,0.2368
ENSE00001222383_010,0,0.149152733141375,0.3643
ENSE00001222383_011,0,0.16678775316913,1.6677
ENSE00001222383_012,0,0.0125490581021511,5.1374
ENSE00001222383_014,0,0.15946028579511,1.1831
ENSE00001222383_017,0,0.205129820524076,3.05
ENSE00001222383_018,0,0.0125490581021511,4.2537
ENSE00001222383_019,0,0.211718530665618,4.0739
ENSE00001222383_024,1,-0.783982101958604,2.9294
ENSE00001222383_026,0,0.0842028794542297,0.3842
ENSE00001222383_027,0,0.0125490581021511,0.6379
ENSE00001222383_028,0,0.012940257613445,0.1961
ENSE00001222383_029,0,0.0332305751829997,0.171
ENSE00001222383_030,0,0.0187074150596402,1.3126
ENSE00001222383_032,0,0.0105016900640546,0.053
ENSE00001222383_033,0,0.0442563043286717,1.4917
ENSE00001222531_001,0,0.0195232817001111,0.1537
ENSE00001222531_002,0,0.15050233231988,0.2652
ENSE00001222531_003,,NA,0.1687
ENSE00001222531_005,,NA,0.2702
ENSE00001222531_006,,NA,0.1427
ENSE00001222531_008,,NA,75.9559
ENSE00001222531_009,,NA,0.4726
ENSE00001222531_010,,NA,1.9548
ENSE00001222531_014,0,-0.0220498869303997,0.2223
ENSE00001222531_015,,NA,1.645
ENSE00001222531_016,,NA,2.8711
ENSE00001222531_018,,NA,0.6417
ENSE00001222531_021,0,0.0698765656225537,0.197
ENSE00001222531_022,,NA,0.3271
ENSE00001224222_001,0,-0.0786241076026591,0.1568
ENSE00001224222_005,0,0.0205362794845102,0.4255
ENSE00001224222_016,0,0.0213758923973409,0.1681
ENSE00001224222_019,0,0.0207758822717191,2.9336
ENSE00001224729_009,0,-0.00938595519350449,0.3758
ENSE00001225843_001,0,0.0108117019200065,0.1218
ENSE00001225843_003,0,0.0106055709522794,0.114
ENSE00001225843_008,0,0.00332654625840267,0.5534
ENSE00001225843_009,0,0.0103964684258261,1.9177
ENSE00001225843_011,0,-0.0141882980799935,2.3815
ENSE00001225843_012,0,0.00605263172431192,0.2034
ENSE00001225843_015,0,0.0108117019200065,2.5343
ENSE00001225843_022,0,0.0108117019200065,2.7631
ENSE00001225843_026,0,-0.00451800770693961,0.9672
ENSE00001225843_029,0,0.00792390281805511,0.1404
ENSE00001225970_001,0,-0.0547037515071433,0.636
ENSE00001225970_002,0,0.00459047336847157,0.5241
ENSE00001225970_009,0,0.00503202250854617,0.57
ENSE00001225970_011,,NA,2.7792
ENSE00001225970_015,0,0.00435800781074275,2.6057
ENSE00001225970_017,,NA,1.8611
ENSE00001225970_022,0,-0.0432405101681765,1.924
ENSE00001225970_023,0,-0.0580885231709626,2.465
ENSE00001225970_024,,NA,2.5669
ENSE00001225970_026,0,-0.0534413335160216,3.3773
ENSE00001225970_027,0,-0.0551989469194904,0.5165
ENSE00001225970_028,,NA,5.387
ENSE00001225970_029,0,0.00361489373921026,0.3954
ENSE00001226038_001,0,-0.0754458226905658,1.4721
ENSE00001226038_002,0,-0.04741603899397,0.2963
ENSE00001226038_003,0,-0.0870659088324859,2.3809
ENSE00001226038_005,0,0.112934091167514,2.8015
ENSE00001226038_006,0,-0.0806141921377198,2.1633
ENSE00001226038_007,0,0.0629701910612744,2.6636
ENSE00001226038_008,0,0.0112690175267762,2.5161
ENSE00001226038_009,0,0.086375105149976,3.7738
ENSE00001226038_011,0,0.0293091457131989,4.7947
ENSE00001226038_012,0,0.107425712493754,3.7373
ENSE00001226038_013,0,-0.0258013611745632,2.0283
ENSE00001226038_014,,NA,0.9532
ENSE00001226038_015,0,0.102154731598262,3.4734
ENSE00001226038_016,0,0.0681288305843775,0.6731
ENSE00001226038_017,0,0.0583778008786267,1.9403
ENSE00001226038_018,0,-0.0689551245243974,1.919
ENSE00001226388_011,0,-0.0202638101257004,1.6294
ENSE00001226388_015,0,-0.0167569431864631,0.199
ENSE00001226388_017,0,-0.0202638101257004,0.2715
ENSE00001229401_001,0,-0.0632728897020413,0.1738
ENSE00001229401_003,1,-0.850118708310954,2.376
ENSE00001229401_004,0,-0.0798518278110239,1.1779
ENSE00001229401_005,0,0.100505207448001,2.4673
ENSE00001229401_006,0,0.0616915911731258,0.6864
ENSE00001229401_007,0,0.0512563248555429,0.854
ENSE00001229401_008,0,0.0902854284386678,0.4236
ENSE00001229401_009,0,-0.00522090231280248,3.519
ENSE00001229401_011,0,-0.0382322071419441,2.1316
ENSE00001229401_012,0,0.113667342808481,1.1015
ENSE00001229401_013,1,-0.830596452803164,2.9481
ENSE00001229401_015,,NA,31.3671
ENSE00001229401_016,0,0.124493966096093,12.4789
ENSE00001229401_017,1,-0.866124605291092,19.2638
ENSE00001229401_018,0,0.0633694183746097,0.5756
ENSE00001229410_001,0,-0.0364041928427081,0.3546
ENSE00001229410_002,0,0.0484411289658762,0.689
ENSE00001229410_003,0,-0.0820158892395705,0.8596
ENSE00001229410_004,0,0.0571629025143576,0.1481
ENSE00001229410_005,0,0.0324745481111556,0.5556
ENSE00001229410_006,0,-0.133971733408357,0.0164
ENSE00001229410_007,0,-0.139786806322784,0.2902
ENSE00001229410_008,0,0.0499446306459695,0.0504
ENSE00001229410_010,0,0.0389664059296997,0.2009
ENSE00001229410_011,0,0.0474605893774051,1.2414
ENSE00001229410_012,0,0.0397245881020724,0.7972
ENSE00001229410_013,1,-0.928238308871636,9.1085
ENSE00001229410_014,0,-0.0133391274719338,0.0988
ENSE00001229410_015,,NA,1.3643
ENSE00001229410_016,0,0.0481296147878445,0.3743
ENSE00001229410_018,0,0.0276294211885863,1.0502
ENSE00001229410_019,0,0.0571629025143576,0.4708
ENSE00001229410_020,0,-0.00423295157528925,0.526
ENSE00001229410_021,,NA,0.4424
ENSE00001229410_023,0,0.0468449956875886,0.6908
ENSE00001229410_024,0,0.0568334969075223,0.5103
ENSE00001229410_025,0,-0.0299509919507314,0.1692
ENSE00001229410_026,0,-0.0973982529979336,0.6369
ENSE00001229410_027,0,-0.0793849100152753,0.3016
ENSE00001229410_028,0,0.00254267774028677,0.5372
ENSE00001229410_030,0,0.0212971973650058,1.3078
ENSE00001229410_031,0,0.0415275625739345,0.104
ENSE00001229410_032,0,0.0471578139223476,0.0519
ENSE00001229410_034,0,-0.0142734046679885,0.063
ENSE00001229410_035,0,0.037755227053531,0.1121
ENSE00001229416_001,0,0.0450579342653358,0.2252
ENSE00001229416_002,,NA,3.6823
ENSE00001229416_003,0,0.0648114021560235,0.8685
ENSE00001229416_005,0,0.0752738788548182,0.6577
ENSE00001229416_007,0,-0.0443319139426472,5.4736
ENSE00001229416_008,,NA,4.8418
ENSE00001229416_009,1,-0.897575428828405,14.2927
ENSE00001229416_011,0,0.0116923715904957,0.9285
ENSE00001229416_015,,NA,0.8686
ENSE00001229416_018,0,0.0721164504471257,2.4059
