id,score
ENSE00000924918_025,0.01
ENSE00000925071_016,0.0
ENSE00000925595_010,0.0
ENSE00000925595_024,0.0
ENSE00000926455_017,0.0
ENSE00000926784_001,0.1
ENSE00000926808_003,0.01
ENSE00000926808_015,0.01
ENSE00000927120_002,0.16
ENSE00000927120_014,0.15
ENSE00000927179_006,0.01
ENSE00000927296_004,0.12
ENSE00000927296_015,0.0
ENSE00000927296_024,0.0
ENSE00000927329_007,0.0
ENSE00000927329_015,0.0
ENSE00000928743_004,0.01
ENSE00000928743_012,0.01
ENSE00000928743_023,0.0
ENSE00000928765_009,0.04
ENSE00000930467_004,0.61
ENSE00000930467_022,0.01
ENSE00000930979_007,0.11
ENSE00000930979_016,0.0
ENSE00000931020_003,0.12
ENSE00000931377_001,0.0
ENSE00000931377_013,0.0
ENSE00000931465_002,0.0
ENSE00000931465_013,0.0
ENSE00000931465_033,0.01
ENSE00000931773_008,0.0
ENSE00000932422_005,0.0
ENSE00000932422_016,0.0
ENSE00000932422_025,0.0
ENSE00000932513_007,0.51
ENSE00000932513_018,0.01
ENSE00000932985_005,0.07
ENSE00000933325_004,0.0
ENSE00000933325_014,0.02
ENSE00000933530_004,0.0
ENSE00000933530_012,0.0
ENSE00000933530_020,0.0
ENSE00000933713_004,0.02
ENSE00000933714_002,0.02
ENSE00000933714_015,0.02
ENSE00000933718_004,0.04
ENSE00000933718_013,0.16
ENSE00000933718_021,0.0
ENSE00000933724_005,0.04
ENSE00000933724_017,0.0
ENSE00000933729_007,0.0
ENSE00000933729_028,0.0
ENSE00000933900_011,0.01
ENSE00000933949_001,0.0
ENSE00000933949_011,0.01
ENSE00000934028_017,0.0
ENSE00000934029_011,0.01
ENSE00000934494_001,0.0
ENSE00000934494_010,0.35
ENSE00000934494_019,0.05
ENSE00000934494_028,0.0
ENSE00000935555_009,0.0
ENSE00000935675_003,0.07
ENSE00000935675_012,0.01
ENSE00000935675_022,0.99
ENSE00000935675_030,0.0
ENSE00000937024_006,0.03
ENSE00000938793_001,0.0
ENSE00000938793_009,0.0
ENSE00000938793_017,0.0
ENSE00000939335_005,0.03
ENSE00000939452_008,0.0
ENSE00000939455_007,0.12
ENSE00000939455_017,0.0
ENSE00000940404_010,0.11
ENSE00000941153_001,0.0
ENSE00000941153_010,0.0
ENSE00000941296_001,0.0
ENSE00000941296_009,0.03
ENSE00000941296_017,0.02
ENSE00000941296_025,0.01
ENSE00000942056_009,0.02
ENSE00000942477_002,0.0
ENSE00000942477_011,0.01
ENSE00000942477_019,0.0
ENSE00000942477_030,0.09
ENSE00000942574_004,0.01
ENSE00000942574_012,0.01
ENSE00000942574_023,0.01
ENSE00000942578_008,0.04
ENSE00000942578_016,0.03
ENSE00000942843_002,0.0
ENSE00000942843_021,0.0
ENSE00000942887_007,0.0
ENSE00000942887_017,0.0
ENSE00000943447_009,0.01
ENSE00000943447_021,0.01
ENSE00000944209_004,0.0
ENSE00000944209_013,0.05
ENSE00000944209_021,0.0
ENSE00000944209_029,0.0
ENSE00000944495_005,0.01
ENSE00000944495_015,0.01
ENSE00000944772_002,0.0
ENSE00000945091_015,0.0
ENSE00000945143_011,0.02
ENSE00000945204_001,0.0
ENSE00000945204_013,0.01
ENSE00000945204_026,0.0
ENSE00000945301_007,0.0
ENSE00000945301_015,0.0
ENSE00000945301_024,0.0
ENSE00000945724_013,0.01
ENSE00000945724_022,0.01
ENSE00000945724_036,0.0
ENSE00000945724_047,0.0
ENSE00000946068_010,0.0
ENSE00000946068_018,0.0
ENSE00000946068_027,0.0
ENSE00000946246_001,0.0
ENSE00000946246_016,0.03
ENSE00000946366_006,0.03
ENSE00000946366_015,0.0
ENSE00000946643_016,0.0
ENSE00000946908_004,0.0
ENSE00000946908_018,0.0
ENSE00000947490_010,0.01
ENSE00000947608_002,0.0
ENSE00000947608_010,0.0
ENSE00000947608_020,0.04
ENSE00000948659_004,0.0
ENSE00000948659_014,0.0
ENSE00000948659_023,0.0
ENSE00000949859_003,0.0
ENSE00000949859_011,0.01
ENSE00000949859_020,0.0
ENSE00000950552_011,0.02
ENSE00000950643_003,0.0
ENSE00000950643_016,0.0
ENSE00000951542_006,0.01
ENSE00000951542_026,0.0
ENSE00000951548_014,0.02
ENSE00000951617_002,0.01
ENSE00000951617_012,0.76
ENSE00000951617_022,0.01
ENSE00000952268_019,0.01
ENSE00000954674_003,0.0
ENSE00000954674_014,0.0
ENSE00000954674_026,0.0
ENSE00000955288_008,0.12
ENSE00000955288_019,0.03
ENSE00000956392_014,0.0
ENSE00000956392_028,0.0
ENSE00000957235_008,0.1
ENSE00000957235_016,0.02
ENSE00000957325_007,0.21
ENSE00000957325_017,0.04
ENSE00000957489_008,0.01
ENSE00000957489_017,0.02
ENSE00000957784_004,0.07
ENSE00000957945_022,0.01
ENSE00000958445_023,0.0
ENSE00000958989_008,0.0
ENSE00000958989_017,0.0
ENSE00000959081_004,0.02
ENSE00000959231_005,0.0
ENSE00000959231_019,0.0
ENSE00000959601_005,0.0
ENSE00000959602_001,0.0
ENSE00000959602_012,0.0
ENSE00000959602_024,0.0
ENSE00000961221_002,0.05
ENSE00000961384_010,0.22
ENSE00000962336_002,0.01
ENSE00000963279_010,0.0
ENSE00000963279_022,0.0
ENSE00000963940_006,0.06
ENSE00000963940_015,0.01
ENSE00000963940_023,0.01
ENSE00000964036_015,0.04
ENSE00000964068_010,0.01
ENSE00000965047_007,0.01
ENSE00000965048_005,0.0
ENSE00000965048_019,0.0
ENSE00000965351_009,0.0
ENSE00000965351_020,0.02
ENSE00000965903_007,0.13
ENSE00000965903_024,0.0
ENSE00000967767_003,0.01
ENSE00000967767_015,0.03
ENSE00000967767_026,0.09
ENSE00000968373_020,0.19
ENSE00000970780_001,0.0
ENSE00000970780_013,0.0
ENSE00000971294_005,0.07
ENSE00000971294_018,0.01
ENSE00000971855_007,0.0
ENSE00000971855_017,0.01
ENSE00000972915_013,0.0
ENSE00000972919_006,0.07
ENSE00000972919_021,0.0
ENSE00000972920_003,0.0
ENSE00000972920_015,0.03
ENSE00000978542_001,0.01
ENSE00000979338_005,0.0
ENSE00000979338_013,0.01
ENSE00000979338_024,0.0
ENSE00000979593_006,0.03
ENSE00000979593_020,0.01
ENSE00000979998_004,0.04
ENSE00000979998_012,0.01
ENSE00000979998_020,0.0
ENSE00000980091_010,0.0
ENSE00000980091_022,0.02
ENSE00000980159_003,0.0
ENSE00000980159_013,0.0
ENSE00000980222_007,0.02
ENSE00000980222_017,0.0
ENSE00000980705_003,0.01
ENSE00000980705_019,0.0
ENSE00000981027_003,0.03
ENSE00000981027_015,0.0
ENSE00000982982_002,0.01
ENSE00000982982_017,0.0
ENSE00000983778_007,0.02
ENSE00000983778_019,0.0
ENSE00000983798_003,0.0
ENSE00000983798_013,0.97
ENSE00000983798_023,0.0
ENSE00000983872_003,0.01
ENSE00000983872_019,0.04
ENSE00000983872_030,0.0
ENSE00000984671_012,0.01
ENSE00000984776_011,0.0
ENSE00000985435_007,0.0
ENSE00000985435_016,0.0
ENSE00000985435_024,0.0
ENSE00000986190_010,0.01
ENSE00000986190_018,0.0
ENSE00000986573_001,0.01
ENSE00000986573_009,0.0
ENSE00000986573_017,0.0
ENSE00000986573_025,0.03
ENSE00000987087_012,0.0
ENSE00000987087_023,0.0
ENSE00000987093_003,0.0
ENSE00000987093_017,0.02
ENSE00000987603_001,0.0
ENSE00000987603_009,0.0
ENSE00000987603_017,0.0
ENSE00000987603_025,0.0
ENSE00000987787_010,0.0
ENSE00000987787_021,0.0
ENSE00000988842_010,0.01
ENSE00000989799_007,0.07
ENSE00000989809_002,0.1
ENSE00000989809_014,0.0
ENSE00000989842_004,0.03
ENSE00000989842_013,0.01
ENSE00000990062_005,1.0
ENSE00000990062_015,0.0
ENSE00000990062_029,0.0
ENSE00000990368_002,0.0
ENSE00000990368_010,0.03
ENSE00000990752_001,0.01
ENSE00000990752_009,0.02
ENSE00000991632_016,0.11
ENSE00000991771_006,0.0
ENSE00000991771_014,0.09
ENSE00000991771_023,0.0
ENSE00000991771_031,0.0
ENSE00000996423_014,0.14
ENSE00000997922_001,0.1
ENSE00000997922_011,0.05
ENSE00000997922_020,0.91
ENSE00000997925_011,0.25
ENSE00000997925_025,0.0
ENSE00000999243_001,0.01
ENSE00000999243_009,0.05
ENSE00000999243_018,0.01
ENSE00000999243_026,0.02
ENSE00000999521_003,0.04
ENSE00000999521_013,0.04
ENSE00000999521_022,0.03
ENSE00000999521_032,0.01
ENSE00000999620_010,0.01
ENSE00000999620_023,0.0
ENSE00000999635_016,0.0
ENSE00000999745_016,0.59
ENSE00001000559_016,0.0
ENSE00001001090_015,0.02
ENSE00001002137_005,0.0
ENSE00001002137_015,0.0
ENSE00001002329_001,0.0
ENSE00001002968_015,0.0
ENSE00001003610_012,0.01
ENSE00001004127_006,0.0
ENSE00001005869_001,0.07
ENSE00001005869_009,0.05
ENSE00001005869_019,0.0
ENSE00001006072_010,0.02
ENSE00001006190_015,0.0
ENSE00001007387_006,0.0
ENSE00001007387_019,0.27
ENSE00001007393_006,0.0
ENSE00001007393_018,0.0
ENSE00001007663_005,0.0
ENSE00001007663_017,0.0
ENSE00001008085_007,0.12
ENSE00001008085_023,0.02
ENSE00001008594_013,0.0
ENSE00001008594_032,0.0
ENSE00001008748_013,0.13
ENSE00001009533_005,0.06
ENSE00001009533_017,0.01
ENSE00001009722_025,0.0
ENSE00001011040_012,0.02
ENSE00001011370_008,0.03
ENSE00001011505_007,0.0
ENSE00001011505_018,0.01
ENSE00001012081_003,0.0
ENSE00001012802_006,0.13
ENSE00001012802_020,0.69
ENSE00001012845_004,0.0
ENSE00001012845_014,0.0
ENSE00001012845_023,0.0
ENSE00001014143_011,0.0
ENSE00001014143_022,0.0
ENSE00001017721_005,0.0
ENSE00001017721_016,0.0
ENSE00001017721_026,0.0
ENSE00001017736_009,0.04
ENSE00001017736_019,0.0
ENSE00001017736_028,0.0
ENSE00001017830_004,0.03
ENSE00001017830_015,0.0
ENSE00001018977_003,0.03
ENSE00001018977_014,0.0
ENSE00001019569_013,0.01
ENSE00001019569_024,0.01
ENSE00001020341_021,0.0
ENSE00001020902_011,0.0
ENSE00001021572_004,0.37
ENSE00001023124_007,0.0
ENSE00001023124_017,0.0
ENSE00001023460_005,0.0
ENSE00001023460_019,0.01
ENSE00001023460_030,0.0
ENSE00001024045_017,0.0
ENSE00001025746_004,0.0
ENSE00001025746_012,0.0
ENSE00001026705_001,0.0
ENSE00001026705_011,0.0
ENSE00001026705_020,1.0
ENSE00001026705_028,0.02
ENSE00001028399_011,0.0
ENSE00001030159_002,0.02
ENSE00001030397_005,0.0
ENSE00001030397_013,0.0
ENSE00001031674_004,0.0
ENSE00001031674_013,0.0
ENSE00001031993_011,0.0
ENSE00001032994_007,0.0
ENSE00001032994_016,0.08
ENSE00001032994_024,0.01
ENSE00001033448_007,0.0
ENSE00001033448_017,0.0
ENSE00001033448_025,0.0
ENSE00001033448_033,0.0
ENSE00001034205_007,0.22
ENSE00001034359_002,0.01
ENSE00001034359_011,0.04
ENSE00001034376_001,0.0
ENSE00001034376_010,0.0
ENSE00001034376_021,0.0
ENSE00001034610_007,0.2
ENSE00001035528_001,0.07
ENSE00001036040_006,0.01
ENSE00001036040_022,0.0
ENSE00001036596_006,0.0
ENSE00001036596_015,0.04
ENSE00001036596_024,0.0
ENSE00001036813_004,0.0
ENSE00001036813_014,0.01
ENSE00001037197_001,0.1
ENSE00001037197_009,1.0
ENSE00001037197_017,0.0
ENSE00001037197_025,0.03
ENSE00001037197_033,0.08
ENSE00001037219_005,0.04
ENSE00001037219_015,0.01
ENSE00001037219_024,0.0
ENSE00001037245_003,0.0
ENSE00001037245_020,0.01
ENSE00001037370_006,0.01
ENSE00001037370_015,0.05
ENSE00001038040_003,0.08
ENSE00001038040_012,0.0
ENSE00001040098_010,0.09
ENSE00001040562_015,0.02
ENSE00001042311_011,0.0
ENSE00001042507_002,0.0
ENSE00001042507_012,0.0
ENSE00001042663_006,0.03
ENSE00001042663_023,0.0
ENSE00001045978_001,0.0
ENSE00001046241_002,0.0
ENSE00001046241_010,0.0
ENSE00001046241_023,0.0
ENSE00001051175_001,0.0
ENSE00001051175_012,0.02
ENSE00001051175_027,0.01
ENSE00001051207_019,0.0
ENSE00001052101_018,0.0
ENSE00001056160_004,0.0
ENSE00001056160_013,0.01
ENSE00001057677_025,0.0
ENSE00001059696_017,0.01
ENSE00001059844_010,0.03
ENSE00001060406_017,0.0
ENSE00001060406_026,0.0
ENSE00001060784_001,0.0
ENSE00001060784_009,0.0
ENSE00001060784_017,0.0
ENSE00001062406_009,0.02
ENSE00001062870_010,0.0
ENSE00001066314_007,0.11
ENSE00001066314_017,0.28
ENSE00001066628_001,0.0
ENSE00001066628_012,0.01
ENSE00001066628_021,0.25
ENSE00001066757_007,0.0
ENSE00001066757_015,0.0
ENSE00001066757_024,0.06
ENSE00001066757_034,0.04
ENSE00001067244_014,0.01
ENSE00001067350_006,0.02
ENSE00001067350_014,0.01
ENSE00001069631_001,0.0
ENSE00001069631_020,0.0
ENSE00001071412_006,0.0
ENSE00001071412_014,0.0
ENSE00001071412_026,0.0
ENSE00001072659_009,0.0
ENSE00001072659_018,0.0
ENSE00001072849_002,0.0
ENSE00001072849_010,0.0
ENSE00001072849_018,0.0
ENSE00001072849_027,0.0
ENSE00001075853_007,0.01
ENSE00001075853_019,0.18
ENSE00001075969_007,0.0
ENSE00001075969_016,0.0
ENSE00001075969_026,0.0
ENSE00001076964_007,0.0
ENSE00001076964_017,0.0
ENSE00001078301_003,0.02
ENSE00001078386_002,0.28
ENSE00001078386_018,0.03
ENSE00001078386_034,0.0
ENSE00001078391_011,0.27
ENSE00001078391_022,0.0
ENSE00001078562_001,0.17
ENSE00001078562_009,0.01
ENSE00001078562_018,0.0
ENSE00001078912_006,0.0
ENSE00001078912_032,0.0
ENSE00001079193_007,0.0
ENSE00001079193_017,0.0
ENSE00001080265_001,0.0
ENSE00001080265_011,0.0
ENSE00001080265_024,0.0
ENSE00001080523_011,0.01
ENSE00001080536_005,0.01
ENSE00001080753_002,0.0
ENSE00001080753_011,0.0
ENSE00001080859_003,0.0
ENSE00001081287_001,0.0
ENSE00001081292_014,0.0
ENSE00001081532_011,0.0
ENSE00001083060_006,0.0
ENSE00001083060_016,0.13
ENSE00001084069_011,0.02
ENSE00001084404_004,0.0
ENSE00001084404_018,0.0
ENSE00001084404_028,0.0
ENSE00001084407_016,0.01
ENSE00001084451_019,0.04
ENSE00001085098_011,0.01
ENSE00001085837_002,0.0
ENSE00001086629_007,0.0
ENSE00001086630_004,0.01
ENSE00001086630_013,0.02
ENSE00001086635_010,0.05
ENSE00001086635_020,0.0
ENSE00001086642_002,0.02
ENSE00001086642_017,0.0
ENSE00001086665_010,0.0
ENSE00001086678_005,0.01
ENSE00001086684_006,0.0
ENSE00001086684_016,0.12
ENSE00001086684_026,0.0
ENSE00001086687_006,0.03
ENSE00001086700_001,0.28
ENSE00001086700_010,0.0
ENSE00001086716_013,0.0
ENSE00001086752_003,0.0
ENSE00001086752_012,0.0
ENSE00001086752_021,0.0
ENSE00001087852_016,0.0
ENSE00001087884_003,0.01
ENSE00001087884_011,0.0
ENSE00001088262_007,0.0
ENSE00001088262_018,0.01
ENSE00001088371_005,0.0
ENSE00001088371_015,0.0
ENSE00001088371_026,0.0
ENSE00001089263_004,0.0
ENSE00001089263_017,0.01
ENSE00001089488_006,0.01
ENSE00001089488_015,0.04
ENSE00001089488_025,0.0
ENSE00001089895_005,0.02
ENSE00001089895_013,0.04
ENSE00001089895_022,0.04
ENSE00001090508_003,0.0
ENSE00001090692_009,0.0
ENSE00001090928_007,0.02
ENSE00001091167_012,0.0
ENSE00001091167_022,0.0
ENSE00001091204_006,0.0
ENSE00001091204_014,0.01
ENSE00001091204_024,0.0
ENSE00001091322_015,0.17
ENSE00001091531_007,0.0
ENSE00001092094_013,0.0
ENSE00001092663_006,0.0
ENSE00001092663_014,0.0
ENSE00001093061_010,0.0
ENSE00001093402_001,0.0
ENSE00001093402_009,0.01
ENSE00001093402_018,0.04
ENSE00001093402_029,0.0
ENSE00001093627_016,0.03
ENSE00001093636_009,0.03
ENSE00001093636_018,0.0
ENSE00001094099_005,0.0
ENSE00001094503_001,0.06
ENSE00001094503_010,0.0
ENSE00001094503_019,0.0
ENSE00001094503_027,0.0
ENSE00001094873_006,0.0
ENSE00001094873_016,0.0
ENSE00001095406_002,0.0
ENSE00001095406_021,0.05
ENSE00001096482_002,0.0
ENSE00001096482_018,0.0
ENSE00001096585_010,0.0
ENSE00001096585_019,0.0
ENSE00001096598_006,0.32
ENSE00001096598_016,0.0
ENSE00001096598_025,0.0
ENSE00001096614_009,0.0
ENSE00001098415_005,0.08
ENSE00001098415_016,0.0
ENSE00001098801_011,0.04
ENSE00001099032_008,0.02
ENSE00001099032_022,0.01
ENSE00001099032_030,0.02
ENSE00001099223_004,0.0
ENSE00001099223_012,0.02
ENSE00001099223_020,0.01
ENSE00001099842_002,0.07
ENSE00001099842_020,0.0
ENSE00001099842_032,0.0
ENSE00001099953_015,0.0
ENSE00001100547_008,0.01
ENSE00001100547_021,0.02
ENSE00001100892_010,0.0
ENSE00001100892_019,0.01
ENSE00001101050_012,0.21
ENSE00001101077_008,0.03
ENSE00001101077_022,0.49
ENSE00001101217_003,0.0
ENSE00001101217_012,0.06
ENSE00001101227_005,0.0
ENSE00001102128_002,0.01
ENSE00001102128_011,0.0
ENSE00001102151_011,0.01
ENSE00001102151_020,0.01
ENSE00001102639_006,0.42
ENSE00001102639_016,0.02
ENSE00001102639_026,0.17
ENSE00001102639_034,0.0
ENSE00001102735_002,0.0
ENSE00001102735_012,0.04
ENSE00001102771_003,0.01
ENSE00001102771_023,0.01
ENSE00001102771_034,0.0
ENSE00001103714_003,0.0
ENSE00001103714_013,0.04
ENSE00001103714_023,0.06
ENSE00001104098_018,0.07
ENSE00001104104_010,0.01
ENSE00001104861_004,0.02
ENSE00001104861_019,0.03
ENSE00001105500_011,0.01
ENSE00001105500_026,0.04
ENSE00001105500_040,0.02
ENSE00001105667_010,0.12
ENSE00001105667_025,0.06
ENSE00001105667_038,0.0
ENSE00001106076_009,0.0
ENSE00001106105_003,0.01
ENSE00001106105_011,0.0
ENSE00001106105_020,0.0
ENSE00001106105_028,0.0
ENSE00001106175_024,0.0
ENSE00001106577_010,0.0
ENSE00001106577_021,0.06
ENSE00001106623_009,0.19
ENSE00001106788_004,0.0
ENSE00001106788_017,0.0
ENSE00001106788_026,0.0
ENSE00001107078_018,0.0
ENSE00001108194_004,0.02
ENSE00001108194_014,0.01
ENSE00001108194_022,0.07
ENSE00001108600_001,0.0
ENSE00001108600_013,0.0
ENSE00001108726_004,0.32
ENSE00001109542_002,0.04
ENSE00001109542_012,0.06
ENSE00001110292_010,0.0
ENSE00001110723_002,0.0
ENSE00001110723_012,0.01
ENSE00001111166_008,0.06
ENSE00001111166_021,0.0
ENSE00001111441_008,0.0
ENSE00001111504_005,0.04
ENSE00001111504_013,0.02
ENSE00001111504_021,0.02
ENSE00001111517_007,0.01
ENSE00001111517_015,0.0
ENSE00001112252_001,0.0
ENSE00001112252_010,0.02
ENSE00001112252_018,0.13
ENSE00001113279_003,0.0
ENSE00001113279_015,0.02
ENSE00001113280_001,0.0
ENSE00001113280_012,0.0
ENSE00001113280_021,0.0
ENSE00001113280_034,0.0
ENSE00001114839_008,0.0
ENSE00001114839_018,0.0
ENSE00001115464_005,0.0
ENSE00001116859_005,0.0
ENSE00001116859_013,0.01
ENSE00001116859_022,0.05
ENSE00001117772_002,0.0
ENSE00001117772_011,0.01
ENSE00001117772_021,0.97
ENSE00001117953_004,0.0
ENSE00001117953_014,0.01
ENSE00001117953_024,0.01
ENSE00001118256_013,0.0
ENSE00001119132_005,0.0
ENSE00001119132_013,0.02
ENSE00001119132_023,0.0
ENSE00001119132_031,0.0
ENSE00001119236_009,0.01
ENSE00001119236_022,0.0
ENSE00001119248_015,0.01
ENSE00001121647_003,0.0
ENSE00001121929_005,0.0
ENSE00001121929_017,0.07
ENSE00001123295_004,0.01
ENSE00001123295_013,0.0
ENSE00001123295_022,0.01
ENSE00001124475_003,0.05
ENSE00001124475_015,0.01
ENSE00001124475_028,0.0
ENSE00001125865_005,0.0
ENSE00001125865_013,0.0
ENSE00001125865_021,0.0
ENSE00001125865_030,0.01
ENSE00001126660_005,0.0
ENSE00001126660_019,0.0
ENSE00001127375_009,0.0
ENSE00001127375_018,0.0
ENSE00001127625_004,0.0
ENSE00001127625_014,0.0
ENSE00001127625_023,0.0
ENSE00001127968_007,0.09
ENSE00001127968_018,0.04
ENSE00001128940_004,0.01
ENSE00001128940_013,0.01
ENSE00001128940_021,0.04
ENSE00001129810_005,0.18
ENSE00001129810_014,0.0
ENSE00001129994_006,0.0
ENSE00001129994_015,0.0
ENSE00001130031_007,0.0
ENSE00001130041_005,0.0
ENSE00001130079_006,0.0
ENSE00001130079_015,0.0
ENSE00001130085_004,0.0
ENSE00001130085_014,0.01
ENSE00001130103_010,0.0
ENSE00001130103_019,0.08
ENSE00001130107_007,0.0
ENSE00001130107_020,0.02
ENSE00001130125_007,0.0
ENSE00001130125_019,0.0
ENSE00001130149_005,0.0
ENSE00001130149_014,0.0
ENSE00001130149_024,0.0
ENSE00001131019_008,0.0
ENSE00001131625_006,0.0
ENSE00001131625_023,0.0
ENSE00001132217_023,0.0
ENSE00001133186_004,0.01
ENSE00001133186_013,0.06
ENSE00001133186_024,0.01
ENSE00001133529_008,0.0
ENSE00001133529_017,0.0
ENSE00001133974_014,0.0
ENSE00001134002_004,0.03
ENSE00001134002_014,0.09
ENSE00001134331_003,0.0
ENSE00001134331_035,0.01
ENSE00001134775_005,0.0
ENSE00001134775_015,0.0
ENSE00001135765_002,0.0
ENSE00001135765_013,0.0
ENSE00001135765_022,0.0
ENSE00001136002_004,0.01
ENSE00001136002_014,0.01
ENSE00001136002_027,0.06
ENSE00001136608_015,0.0
ENSE00001136608_036,0.0
ENSE00001136679_009,0.03
ENSE00001137121_003,0.29
ENSE00001137121_012,0.04
ENSE00001137121_021,0.02
ENSE00001137208_009,0.0
ENSE00001137208_019,0.0
ENSE00001137258_002,0.0
ENSE00001137258_015,0.51
ENSE00001139127_004,0.0
ENSE00001139127_013,0.0
ENSE00001139486_006,0.01
ENSE00001139486_015,0.04
ENSE00001139486_024,0.01
ENSE00001140452_005,0.0
ENSE00001140521_003,0.01
ENSE00001140778_002,0.22
ENSE00001140778_013,0.0
ENSE00001141435_015,0.01
ENSE00001142539_011,0.0
ENSE00001143197_002,0.0
ENSE00001143197_011,0.42
ENSE00001143197_020,0.0
ENSE00001143328_001,0.0
ENSE00001143350_017,0.0
ENSE00001144033_005,1.0
ENSE00001144033_016,0.0
ENSE00001144033_024,0.0
ENSE00001145064_006,0.0
ENSE00001145064_020,0.0
ENSE00001146020_005,0.0
ENSE00001146020_018,0.03
ENSE00001146174_007,0.02
ENSE00001146174_020,0.0
ENSE00001146174_034,0.0
ENSE00001149823_004,0.0
ENSE00001149823_015,0.0
ENSE00001151642_002,0.01
ENSE00001151642_014,0.02
ENSE00001151642_024,0.52
ENSE00001152991_008,0.0
ENSE00001155018_005,0.0
ENSE00001156207_004,0.0
ENSE00001157489_014,0.02
ENSE00001159851_001,0.0
ENSE00001159851_010,0.0
ENSE00001160227_006,0.02
ENSE00001160227_015,0.0
ENSE00001160227_027,0.02
ENSE00001160303_013,0.0
ENSE00001160718_003,0.0
ENSE00001160718_014,0.02
ENSE00001160718_025,0.01
ENSE00001160718_035,0.03
ENSE00001161440_007,0.01
ENSE00001161440_017,0.02
ENSE00001162817_015,0.0
ENSE00001162960_012,0.07
ENSE00001162960_022,0.0
ENSE00001163932_010,0.13
ENSE00001163932_021,0.0
ENSE00001164398_001,0.01
ENSE00001164398_011,0.02
ENSE00001164398_027,0.0
ENSE00001164648_011,0.01
ENSE00001164648_020,0.0
ENSE00001164648_031,0.0
ENSE00001165072_007,0.0
ENSE00001165072_015,0.0
ENSE00001165456_003,0.0
ENSE00001165456_012,0.0
ENSE00001166447_007,0.0
ENSE00001166447_016,0.0
ENSE00001166447_026,0.0
ENSE00001166447_035,0.0
ENSE00001167760_002,0.0
ENSE00001167760_015,0.01
ENSE00001167789_001,0.0
ENSE00001167789_012,0.0
ENSE00001167858_010,0.01
ENSE00001168157_006,0.04
ENSE00001168157_015,0.03
ENSE00001168157_023,0.05
ENSE00001168157_032,0.0
ENSE00001169934_005,0.01
ENSE00001169934_017,0.0
ENSE00001169949_015,0.0
ENSE00001170395_009,0.0
ENSE00001171845_003,0.0
ENSE00001171845_013,0.0
ENSE00001171858_006,0.0
ENSE00001171858_018,0.01
ENSE00001173432_013,0.0
ENSE00001173581_003,0.0
ENSE00001173581_014,0.0
ENSE00001173755_006,0.04
ENSE00001173755_015,0.03
ENSE00001173755_023,0.02
ENSE00001173888_014,0.04
ENSE00001173956_006,0.03
ENSE00001173956_017,0.17
ENSE00001174251_006,0.06
ENSE00001174251_015,0.0
ENSE00001174351_008,0.99
ENSE00001174351_028,0.93
ENSE00001179600_001,0.0
ENSE00001179600_016,0.0
ENSE00001179600_025,0.0
ENSE00001179600_034,0.02
ENSE00001182717_018,0.01
ENSE00001183078_012,0.0
ENSE00001183078_020,0.0
ENSE00001183096_004,0.03
ENSE00001183096_014,0.0
ENSE00001183096_022,0.0
ENSE00001183647_005,0.0
ENSE00001183647_017,0.0
ENSE00001184964_005,0.0
ENSE00001185332_018,0.0
ENSE00001188452_003,0.0
ENSE00001188452_013,0.0
ENSE00001188452_026,0.0
ENSE00001188472_012,0.02
ENSE00001190140_006,0.01
ENSE00001190140_024,0.57
ENSE00001190638_005,0.01
ENSE00001190638_015,0.0
ENSE00001190638_024,0.0
ENSE00001190744_010,0.03
ENSE00001190777_007,0.0
ENSE00001190777_016,0.09
ENSE00001191680_001,0.01
ENSE00001191680_010,0.02
ENSE00001191680_018,0.23
ENSE00001192093_002,0.02
ENSE00001192093_016,0.0
ENSE00001192144_004,0.01
ENSE00001192144_016,0.0
ENSE00001193834_006,0.09
ENSE00001193834_016,0.08
ENSE00001194845_003,0.0
ENSE00001194978_006,0.01
ENSE00001194978_018,0.14
ENSE00001195914_009,0.0
ENSE00001195914_021,0.0
ENSE00001195914_029,0.01
ENSE00001196735_007,0.0
ENSE00001196735_020,0.0
ENSE00001196926_002,0.01
ENSE00001196926_017,0.01
ENSE00001196926_026,0.08
ENSE00001197033_008,0.0
ENSE00001197033_019,0.0
ENSE00001198363_006,0.0
ENSE00001198363_018,0.0
ENSE00001198914_012,0.0
ENSE00001199313_004,0.08
ENSE00001199327_007,0.01
ENSE00001199498_005,0.07
ENSE00001199498_018,0.01
ENSE00001199498_029,0.12
ENSE00001200124_007,0.0
ENSE00001200124_023,0.0
ENSE00001201546_002,0.41
ENSE00001201546_012,0.02
ENSE00001203123_006,0.0
ENSE00001203123_017,0.0
ENSE00001203123_030,0.0
ENSE00001203286_005,0.0
ENSE00001204273_007,0.0
ENSE00001204273_018,0.02
ENSE00001204273_030,0.01
ENSE00001204457_008,0.01
ENSE00001204457_016,0.01
ENSE00001204604_012,0.02
ENSE00001204604_024,0.0
ENSE00001205834_001,0.0
ENSE00001205834_011,0.0
ENSE00001205834_020,0.0
ENSE00001207388_004,0.0
ENSE00001207388_016,0.0
ENSE00001207388_026,0.0
ENSE00001211681_004,0.02
ENSE00001211681_013,0.0
ENSE00001213881_006,0.01
ENSE00001213881_015,0.0
ENSE00001213936_007,0.01
ENSE00001213936_022,0.01
ENSE00001213941_013,0.02
ENSE00001213948_013,0.0
ENSE00001213958_012,0.0
ENSE00001213958_021,0.0
ENSE00001213970_002,0.08
